config_id,link_a,link_b,exact_classification,fast_classification,exact_collision,fast_collision,agreement,fast_source
sobol_021,L01,L08,NONADJACENT_COLLISION,NONADJACENT_COLLISION,1,1,1,L3_SELECTIVE_EXACT
sobol_021,L01,L09,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L01,L10,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L02,L03,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L02,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L02,L05,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L02,L06,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L02,L07,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L02,L08,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L02,L09,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L02,L10,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L03,L04,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L03,L05,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L03,L06,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L03,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L03,L08,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L03,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L03,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L04,L05,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_021,L04,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L04,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L04,L08,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L04,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L04,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L05,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_021,L05,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L05,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L05,L10,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L06,L09,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L06,L10,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L07,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_021,L07,L09,EXPECTED_INTERFACE_CONTACT,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_021,L07,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_021,L08,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L08,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_021,L09,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L00,L01,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L00,L02,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_022,L00,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L00,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L00,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L00,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L00,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L00,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L00,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L00,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L01,L02,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L01,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L01,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L01,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L01,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L01,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L01,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L01,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L01,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L02,L03,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L02,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L02,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L02,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L02,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L02,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L02,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L02,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L03,L04,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L03,L05,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_022,L03,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L03,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L03,L08,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_022,L03,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L03,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L04,L05,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_022,L04,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L04,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L04,L08,EXPECTED_INTERFACE_CONTACT,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_022,L04,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L04,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L05,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_022,L05,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L05,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L05,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L06,L09,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_022,L06,L10,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_022,L07,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_022,L07,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L07,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_022,L08,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L08,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_022,L09,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L00,L01,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L00,L02,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L00,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L00,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L00,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L00,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L00,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L00,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L00,L09,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_023,L00,L10,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_023,L01,L02,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L01,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L01,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L01,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L01,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L01,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L01,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L01,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L01,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L02,L03,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L02,L04,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_023,L02,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L02,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L02,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L02,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L02,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L02,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L03,L04,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L03,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L03,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L03,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L03,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L03,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L03,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L04,L05,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_023,L04,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L04,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L04,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L04,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L04,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L05,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_023,L05,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L05,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L05,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L06,L09,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_023,L06,L10,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_023,L07,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_023,L07,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L07,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_023,L08,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L08,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_023,L09,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L00,L01,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L00,L02,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L00,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L00,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L00,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L00,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L00,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L00,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L00,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L00,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L01,L02,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L01,L03,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L01,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L01,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L01,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L01,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L01,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L01,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L01,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L02,L03,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L02,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L02,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L02,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L02,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L02,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L02,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L02,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L03,L04,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L03,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L03,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L03,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L03,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L03,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L03,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L04,L05,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_024,L04,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L04,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L04,L08,EXPECTED_INTERFACE_CONTACT,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_024,L04,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L04,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_024,L05,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_024,L05,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L05,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L05,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L06,L09,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L06,L10,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L07,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_024,L07,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L07,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L08,L09,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L08,L10,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_024,L09,L10,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L00,L01,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L00,L02,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L00,L03,AABB_FALSE_POSITIVE,AABB_FALSE_POSITIVE,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L00,L04,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_025,L00,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L00,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L00,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L00,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L00,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L00,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L01,L02,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L01,L03,AABB_FALSE_POSITIVE,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_025,L01,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L01,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L01,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L01,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L01,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L01,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L01,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L02,L03,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L02,L04,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L02,L05,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L02,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L02,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L02,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L02,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L02,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L03,L04,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L03,L05,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_025,L03,L06,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L03,L07,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L03,L08,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L03,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L03,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L04,L05,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_025,L04,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L04,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L04,L08,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_025,L04,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L04,L10,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L05,L06,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L05,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L0_FIXED_SAFE
sobol_025,L05,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L05,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L05,L10,EXPECTED_INTERFACE_CONTACT,MESH_CLEAR,0,0,1,L2_MESH_BVH
sobol_025,L06,L07,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L06,L08,EXPECTED_INTERFACE_CONTACT,EXPECTED_INTERFACE_CONTACT,0,0,1,L3_SELECTIVE_EXACT
sobol_025,L06,L09,AABB_CLEAR,AABB_CLEAR,0,0,1,L1_AABB
sobol_025,L06,L10,AABB_CLEAR,MESH_CLEAR,0,0,1,L2_MESH_BVH
